TOVAR_ID,UPAC,MAKER,GROUP_ID,NAME
12655,720.0,АКОС (СИНТЕЗ),20,Антибиотики
12656,100.0,ТАТХИМФАРМ,20,Антибиотики
12658,720.0,БЕЛМЕДПРЕПАРАТЫ,20,Антибиотики
12660,1.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,29,Противопротозойные и противопаразит.
12661,1.0,АНТИВИРАЛ,29,Противопротозойные и противопаразит.
12662,344.0,ДАЛЬХИМФАРМ,20,Антибиотики
12664,200.0,ВЕРОФАРМ (БЕЛГОРОД),20,Антибиотики
12665,85.0,НОВОСИБХИМФАРМ,10,Витамины и аналоги
12673,200.0,КРАСФАРМА,20,Антибиотики
12674,200.0,БИОХИМИК,20,Антибиотики
12679,10.0,САМСОН,9,Ферменты и антиферменты
12680,1.0,ОМСК. ПРЕД-Е ПО ПРОИЗВ. БАКПРЕПАРАТОВ,9,Ферменты и антиферменты
12687,1.0,ФАРМАК,5,Гормоны
12697,40.0,ДАЛЬХИМФАРМ,10,Витамины и аналоги
12698,104.0,ВЕРОФАРМ (БЕЛГОРОД),10,Витамины и аналоги
12700,104.0,ВЕРОФАРМ (БЕЛГОРОД),10,Витамины и аналоги
12703,1.0,АЙ СИ ЭН ОКТЯБРЬ,10,Витамины и аналоги
12704,96.0,АЙ СИ ЭН МАРБИОФАРМ,10,Витамины и аналоги
12706,135.0,ЗДОРОВЬЕ (УКРАИНА),18,Заболевания желудочно-киш.тракта
12707,50.0,ГАЛИЧФАРМ,18,Заболевания желудочно-киш.тракта
12714,96.0,БИОС,20,Антибиотики
12716,270.0,БЕЛМЕДПРЕПАРАТЫ,20,Антибиотики
12717,100.0,НИЖФАРМ,58,Противогеморроидальные
12719,1.0,АКРИХИН,8,Синтетические антибактериальные препараты
12720,25.0,ТЮМЕНСКИЙ ХФЗ,8,Синтетические антибактериальные препараты
12722,480.0,ЭЛИ ЛИЛЛИ,20,Антибиотики
12725,55.0,МОСХИМФАРМПРЕПАРАТЫ,11,Сердечно-сосудистые средства
12726,1.0,МОСХИМФАРМПРЕПАРАТЫ,20,Антибиотики
12727,100.0,АКОС (СИНТЕЗ),20,Антибиотики
12729,1.0,БИОХИМИК,20,Антибиотики
12730,1000.0,БИОСИНТЕЗ,20,Антибиотики
12731,200.0,ТАТХИМФАРМ,20,Антибиотики
12732,80.0,ФЕРРЕЙН ФАО,20,Антибиотики
12733,1.0,АКРИХИН,20,Антибиотики
12736,1.0,ЭЛИ ЛИЛЛИ,20,Антибиотики
12739,1.0,МОСКОВСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
12741,100.0,ЮНИК ФАРМАСЬЮТИКЕЛ,29,Противопротозойные и противопаразит.
12743,56.0,МОСКОВСКАЯ Ф. Ф-КА,11,Сердечно-сосудистые средства
12744,48.0,УФАВИТА,7,Дерматология и венерология
12745,70.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,11,Сердечно-сосудистые средства
12747,40.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
12748,54.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,12,"Средства,действующие на ЦНС"
12749,300.0,МОСХИМФАРМПРЕПАРАТЫ,30,Сульфаниламиды
12750,195.0,ТРОЯФАРМ (ФАРМАХИМ),3,"Противоревматические,анальгезирующие,жаропонижающие"
12752,500.0,БИОХИМИК,20,Антибиотики
12754,56.0,АКОС (СИНТЕЗ),20,Антибиотики
12755,1.0,ФАРМАДОН,12,"Средства,действующие на ЦНС"
12756,50.0,БИОСИНТЕЗ,20,Антибиотики
12757,120.0,АЙ СИ ЭН ЛЕКСРЕДСТВА,12,"Средства,действующие на ЦНС"
12758,70.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,7,Дерматология и венерология
12759,40.0,ЭКОЛАБ,12,"Средства,действующие на ЦНС"
12760,180.0,МДЖ. БИОФАРМ,5,Гормоны
12761,40.0,КРАСНОДАРСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
12763,70.0,ВИФИТЭХ,7,Дерматология и венерология
12765,50.0,АЙ СИ ЭН ОКТЯБРЬ,15,Коррекция метаболизма
12766,25.0,БОРИСОВСКИЙ ХФЗ,7,Дерматология и венерология
12767,1.0,БОРИСОВСКИЙ ХФЗ,4,Респираторные заболевания
12768,120.0,АКОС (СИНТЕЗ),20,Антибиотики
12769,210.0,БЕЛМЕДПРЕПАРАТЫ,20,Антибиотики
12770,200.0,БИОХИМИК,20,Антибиотики
12771,30.0,КИРОВСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
12772,1.0,АЙ СИ ЭН ЛЕКСРЕДСТВА,30,Сульфаниламиды
12774,1000.0,ИРБИТСКИЙ ХФЗ,30,Сульфаниламиды
12775,30.0,КИРОВСКАЯ Ф. Ф-КА,4,Респираторные заболевания
12776,250.0,МОСХИМФАРМПРЕПАРАТЫ,30,Сульфаниламиды
12778,1.0,САМАРАМЕДПРОМ,19,"Антисептики,дезосредства,дезинсектанты"
12779,1.0,НИЖЕГОРОДСКИЙ З-Д АОЗТ,19,"Антисептики,дезосредства,дезинсектанты"
12780,1.0,ТУЛЬСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
12781,400.0,БИОХИМИК,30,Сульфаниламиды
12783,40.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
12784,400.0,ВОСТОК АО,30,Сульфаниламиды
12785,500.0,АЙ СИ ЭН ЛЕКСРЕДСТВА,30,Сульфаниламиды
12786,40.0,ДАЛЬХИМФАРМ,22,Офтальмология
12788,49.0,ТВЕРСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
12789,30.0,САМАРСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
12791,500.0,БЕЛМЕДПРЕПАРАТЫ,20,Антибиотики
12792,50.0,БИОСИНТЕЗ,20,Антибиотики
12793,30.0,САМАРСКАЯ Ф. Ф-КА,4,Респираторные заболевания
12794,80.0,ТАТХИМФАРМ,22,Офтальмология
12796,300.0,ТАТХИМФАРМ,20,Антибиотики
12798,500.0,ХЕХСТ МАРИОН РУССЕЛЬ,4,Респираторные заболевания
12799,750.0,АКОС (СИНТЕЗ),20,Антибиотики
12800,100.0,БИОСИНТЕЗ,20,Антибиотики
12801,210.0,НОРТОН ХЕЛСКЕА (АЙВЕКС КОРП),11,Сердечно-сосудистые средства
12802,1.0,ВОЛГОГРАДСКАЯ Ф.Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
12803,500.0,АЙ СИ ЭН ОКТЯБРЬ,30,Сульфаниламиды
12804,1000.0,ИРБИТСКИЙ ХФЗ,30,Сульфаниламиды
12805,160.0,ПЛИВА,11,Сердечно-сосудистые средства
12806,1.0,АСТРАХАНСКАЯ Ф. Ф-КА,19,"Антисептики,дезосредства,дезинсектанты"
12807,1.0,АНТИВИРАЛ,8,Синтетические антибактериальные препараты
12808,1.0,АКРИХИН,8,Синтетические антибактериальные препараты
12809,96.0,С-ПЕТЕРБУРГСКАЯ Ф. Ф-КА,7,Дерматология и венерология
12811,54.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,7,Дерматология и венерология
12812,700.0,НОВОСИБХИМФАРМ,4,Респираторные заболевания
12813,200.0,БИОХИМИК,20,Антибиотики
12814,1.0,БИОСИНТЕЗ,4,Респираторные заболевания
12815,1.0,БОРИСОВСКИЙ ХФЗ,7,Дерматология и венерология
12816,1.0,БРЫНЦАЛОВ,20,Антибиотики
12817,1.0,КИРОВСКАЯ Ф. Ф-КА,6,Противоопухолевые ср-ва
12818,1.0,АЙ СИ ЭН МАРБИОФАРМ,6,Противоопухолевые ср-ва
12820,0.0,МИНСКИНТЕРКАПС,11,Сердечно-сосудистые средства
12829,1.0,БОРИСОВСКИЙ ХФЗ,19,"Антисептики,дезосредства,дезинсектанты"
12835,40.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
12836,1000.0,ФАРМАКОН,11,Сердечно-сосудистые средства
12839,20.0,ИВАНОВСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
12851,150.0,ГЛАКСО ВЭЛКОМ,7,Дерматология и венерология
12852,1.0,ПОЛЬФА,7,Дерматология и венерология
12854,1.0,ИВАНОВО,60,"Сиропы,бальзамы,настойки"
12859,84.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,11,Сердечно-сосудистые средства
12860,100.0,ЩЕЛКОВ.ВИТ. З-Д,11,Сердечно-сосудистые средства
12862,1.0,АКРИХИН,11,Сердечно-сосудистые средства
12867,1.0,САМАРСКАЯ Ф. Ф-КА,11,Сердечно-сосудистые средства
12868,54.0,ЯРОСЛАВСКАЯ Ф.Ф-КА,11,Сердечно-сосудистые средства
12900,1.0,БИОМЕД ИМ.МЕЧНИКОВА,12,"Средства,действующие на ЦНС"
12901,1.0,МОСХИМФАРМПРЕПАРАТЫ,12,"Средства,действующие на ЦНС"
12902,30.0,РОСБИО ООО,7,Дерматология и венерология
12915,80.0,АКРИХИН,18,Заболевания желудочно-киш.тракта
12917,1000.0,РОЗФАРМ,43,Противовирусные ср-ва
12918,1500.0,АКРИХИН,43,Противовирусные ср-ва
12919,324.0,РОЗФАРМ,43,Противовирусные ср-ва
12920,1.0,ЩЕЛКОВ.ВИТ. З-Д,43,Противовирусные ср-ва
12921,1.0,АЙ СИ ЭН МАРБИОФАРМ,43,Противовирусные ср-ва
12922,90.0,ТАТХИМФАРМ,15,Коррекция метаболизма
12923,200.0,ЩЕЛКОВ.ВИТ. З-Д,15,Коррекция метаболизма
12933,800.0,ИРБИТСКИЙ ХФЗ,8,Синтетические антибактериальные препараты
12934,200.0,ТЮМЕНСКИЙ ХФЗ,8,Синтетические антибактериальные препараты
12936,36.0,АПДЖОН (ФАРМАЦИЯ И АПДЖОН),20,Антибиотики
12939,1.0,БИОСИНТЕЗ,8,Синтетические антибактериальные препараты
12941,900.0,ИРБИТСКИЙ ХФЗ,8,Синтетические антибактериальные препараты
12942,1.0,ТЮМЕНСКИЙ ХФЗ,8,Синтетические антибактериальные препараты
12946,70.0,КРКА,12,"Средства,действующие на ЦНС"
12963,240.0,ПЛИВА,11,Сердечно-сосудистые средства
12964,1.0,ГЕНРИХ МАК,4,Респираторные заболевания
12979,66.0,АЛКАЛОИД (МАКЕДОНИЯ),15,Коррекция метаболизма
12987,1.0,ЮГОРЕМЕДИЯ (ХЕХСТ МАРИОН РУССЕЛЬ),11,Сердечно-сосудистые средства
12988,10.0,ШЕРИНГ АГ,58,Противогеморроидальные
12991,10.0,ШЕРИНГ ПЛАУ,7,Дерматология и венерология
12996,20.0,ПЛИВА,20,Антибиотики
13004,1.0,НАТУРВАРЕН (ДР.ТАЙС),15,Коррекция метаболизма
13012,400.0,СТИ-ВОСТОК,15,Коррекция метаболизма
13016,25.0,САМАРАМЕДПРОМ,19,"Антисептики,дезосредства,дезинсектанты"
