DATE,STOREID,PRODID,HOUR,COUNT,SUM,NAME_x,NAME_y,FKGCODE,FKGNAME
2004-05-23,1,36259,15,1,83.6,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-05-23,1,52458,14,1,49.09,Аптека 1,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-05-23,1,66005,10,1,234.25,Аптека 1,Стрикс табл. бл. 30 кор. 1 Ferrosan,320,Биологически активные пищевые добавки
2004-05-23,1,79017,9,5,28.2,Аптека 1,Эвкалипта настойка настойка фл. 25 мл Тверской витаминный завод,247,Антисептики и дезинфицирующие средства
2004-05-23,1,83480,13,10,59.9,Аптека 1,Интерферон лейкоцитарный человеческий сухой пор.лиоф. 1000 МЕ 4 доз амп. № 1 Иммунопрепарат,33,Иммуномодуляторы
2004-05-24,1,11292,9,2,322.88,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 ЛЭНС-Фарм",33,Иммуномодуляторы
2004-05-24,1,11308,17,1,128.01,Аптека 1,Аргосульфан крем 2 % туба 40 г кор. 1 Jelfa S.A.,247,Антисептики и дезинфицирующие средства
2004-05-24,1,11931,12,1,10.28,Аптека 1,Аспаркам табл. уп.контурн.яч. 50 пач.картон. 1 Галичфарм,108,Микро- и макроэлементы
2004-05-24,1,11931,19,1,10.28,Аптека 1,Аспаркам табл. уп.контурн.яч. 50 пач.картон. 1 Галичфарм,108,Микро- и макроэлементы
2004-05-24,1,31050,19,1,40.69,Аптека 1,Ингалипт аэроз. бал.аэроз.алюм. 30 мл [с доз.устр.] пач.картон. 1 Алтайвитамины,247,Антисептики и дезинфицирующие средства
2004-05-24,1,51407,12,1,82.4,Аптека 1,Олиговит табл.п.о. уп.контурн.яч. 10 пач.картон. 3 Ай Си Эн Октябрь,198,Витамины и витаминоподобные средства
2004-05-24,1,51407,20,1,78.76,Аптека 1,Олиговит табл.п.о. уп.контурн.яч. 10 пач.картон. 3 Ай Си Эн Октябрь,198,Витамины и витаминоподобные средства
2004-05-24,1,52458,20,1,49.09,Аптека 1,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-05-24,1,65840,12,1,69.85,Аптека 1,Стрепсилс Плюс табл. бл. 8 кор. 2 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-05-24,1,65841,20,1,135.85,Аптека 1,Стрепсилс Плюс спрей доз. фл.с дозат. 20 мл кор. 1 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-05-24,1,73820,18,1,10.73,Аптека 1,Фукорцин р-р наружн. фл.темн.стекл. 10 мл Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-05-24,1,82545,14,1,132.23,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-05-24,2,10350,17,1,39.75,Аптека 2,Анти-Ангин табл.д/рассас. уп.контурн.яч. 10 пач.картон. 2 Natur Product,247,Антисептики и дезинфицирующие средства
2004-05-24,2,11834,15,1,11.23,Аптека 2,Аскорутин табл. бан.темн.стекл. 50 пач.картон. 1 Биосинтез,198,Витамины и витаминоподобные средства
2004-05-24,2,28551,11,1,18.17,Аптека 2,Желудочно-кишечный сбор сбор лек. фильтр-пак. 2 г пач.картон. 10 Красногорсклексредства,223,Желчегонные средства и препараты желчи
2004-05-24,2,32427,18,1,70.36,Аптека 2,Калгель гель зубн. туба 10 г пач.картон. 1 Glaxo Wellcome Operations,50,Местные анестетики
2004-05-24,2,33534,17,1,4.4,Аптека 2,Камфорный спирт 10% р-р спирт.наружн. 10 % фл.темн.стекл. 40 мл Волгоградская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-05-24,2,43699,19,3,15.18,Аптека 2,Меновазин р-р спирт.наружн. фл.темн.стекл. 40 мл Тульская фармфабрика,50,Местные анестетики
2004-05-25,1,828,12,1,44.63,Аптека 1,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-05-25,1,828,19,1,44.63,Аптека 1,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-05-25,1,1145,12,2,645.9,Аптека 1,Виферон супп.рект. 500000 МЕ уп.контурн.яч. 10 № 2 Ферон,33,Иммуномодуляторы
2004-05-25,1,11824,11,1,15.54,Аптека 1,Аскорутин табл. уп.контурн.яч. 10 пач.картон. 5 ICN Марбиофарм,198,Витамины и витаминоподобные средства
2004-05-25,1,11824,12,2,31.08,Аптека 1,Аскорутин табл. уп.контурн.яч. 10 пач.картон. 5 ICN Марбиофарм,198,Витамины и витаминоподобные средства
2004-05-25,1,14185,19,1,10.18,Аптека 1,Бенсалитин (мазь мозольная) мазь туба 15 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-05-25,1,32435,15,1,10.11,Аптека 1,Календула мазь туба 30 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-05-25,1,33448,9,1,6.33,Аптека 1,Камфорное масло для наружного применения р-р масл.наружн. 10 % фл.темн.стекл. 30 мл Ростовская фармф,247,Антисептики и дезинфицирующие средства
2004-05-25,1,36259,16,1,83.6,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-05-25,1,45809,17,1,208.08,Аптека 1,Мульти-табс Малыш табл.жев. бл. 15 кор. 4 Ferrosan,198,Витамины и витаминоподобные средства
2004-05-25,1,51407,9,1,78.76,Аптека 1,Олиговит табл.п.о. уп.контурн.яч. 10 пач.картон. 3 Ай Си Эн Октябрь,198,Витамины и витаминоподобные средства
2004-05-25,1,56777,12,1,46.34,Аптека 1,Полудан пор.д/капель глазн. 200 мкг 100 ЕД фл. 5 мл [с крышк.-капельн.] кор. 1 ЛЭНС-Фарм,33,Иммуномодуляторы
2004-05-25,1,57168,15,1,131.98,Аптека 1,Прегнавит капс. бл. 10 кор. 3 Merckle,198,Витамины и витаминоподобные средства
2004-05-25,1,65840,20,1,69.54,Аптека 1,Стрепсилс Плюс табл. бл. 8 кор. 2 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-05-25,1,71804,13,2,43.5,Аптека 1,Фенюльс капс. бл. 10 кор. 1 Ranbaxy,198,Витамины и витаминоподобные средства
2004-05-25,1,79017,17,2,11.28,Аптека 1,Эвкалипта настойка настойка фл. 25 мл Тверской витаминный завод,247,Антисептики и дезинфицирующие средства
2004-05-25,1,82545,18,1,132.23,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-05-25,1,82545,20,1,132.23,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-05-25,1,83383,16,1,73.75,Аптека 1,Веторон р-р для приема внутрь 2 % фл.-кап. 20 мл кор. 1 Аквион,198,Витамины и витаминоподобные средства
2004-05-25,2,10650,12,1,16.11,Аптека 2,Анузол супп.рект. уп.контурн.яч. 5 пач.картон. 2 Дальхимфарм,247,Антисептики и дезинфицирующие средства
